index,Address,Possesion,Furnishing,Buildup_area,Carpet_area,Bathrooms,Property_age,Parking,Price,Brokerage,Floor,Per_sqft_price,BHK,Total_bedrooms
3421,"Rizvi Oak, Kurar Village, Malad East, Mumbai",Ready to move,Semi Furnished,1624,1524,3,1,2,39500000,400000,23,24320,4,4
2407,"MHADA Colony, Juhu, Mumbai",Ready to move,Semi Furnished,1414,1881.954518,1,3,2,80000000,80000000,12,56580,3,3
6584,"Kanjurmarg East, Mumbai",Ready to move,Fully Furnished,800,618,2,5,1,15000000,150000,11,18750,2,2
960,"Parinee 11 West, MHADA Colony, Juhu, Mumbai",Ready to move,Unfurnished,684,584,2,1,1,32100000,0,13,46930,1,1
5906,"Khar West, Mumbai",Ready to move,Fully Furnished,725,599.6739175,3,7,1,25000000,25000000,7,34480,2,2
6195,"Silver Apartments, Prabhadevi, Mumbai",Ready to move,Semi Furnished,975,800,1,15,1,37000000,370000,12,37950,2,2
4513,"Belscot Chs Ltd, Highland Park, Andheri West, Mumbai",Ready to move,Fully Furnished,2200,1600,3,10,2,60000000,600000,21,27270,3,3
5015,"Omsadguru Nagar chs, I C Colony, Borivali West, Mumbai",Ready to move,Unfurnished,485,395.2029076,1,15,0,9000000,67523.82096,7,18560,1,1
7808,"Aarey Colony, Goregaon East, Mumbai",Ready to move,Semi Furnished,1690,1268.038508,2,5,1,60000000,60000000,50,35500,3,3
4578,"Sonam Indraprasth, Queen's Park, Mira Road East, Mumbai",Ready to move,Semi Furnished,1200,800.0221817,2,10,2,25000000,150000,21,20830,2,1
908,"Oberoi Enigma and Eternia, Sambhaji Nagar, Mulund West, Mumbai",Ready to move,Unfurnished,2080,1300,3,1,3,39900000,0,60,19180,3,3
5874,"kalpataru crest, Battipada, Bhandup West, Mumbai",Ready to move,Semi Furnished,918,723.3954548,1,4,1,20000000,20000000,38,21790,2,2
1315,"Godrej Tranquil, Hanuman Nagar, Kandivali East, Mumbai",Ready to move,Unfurnished,600,427,2,1,1,10000000,100000,21,16670,1,1
899,"Delta Woods, Mahajan Wadi, Mira Road East, Mumbai",Ready to move,Unfurnished,896,747,2,1,1,12500000,250000,16,13950,2,2
7454,"Lodha Eternis, Chakala Industrial Area (MIDC), Andheri East, Mumbai",Ready to move,Semi Furnished,1860,1230,3,16,1,37500000,270000,8,20160,3,3
7777,"Arkade Art Phase 1, Queen's Park, Mira Road East, Mumbai",Ready to move,Unfurnished,1060,950,3,9,1,12600000,1676880.742,15,11880,3,3
369,"Akshita Heights, Siddhi Vinayak Nagar, Mira Road East, Mumbai",Ready to move,Unfurnished,747,518,2,1,1,6050000,0,14,8100,1,1
1621,"Parshvanath Shrirang, Pant Nagar, Ghatkopar East, Mumbai",Ready to move,Unfurnished,560,517,2,2,1,12100000,0,16,21610,1,1
8755,"Sheth Vasant Oasis, Marol, Andheri East, Mumbai",Ready to move,Fully Furnished,1500,1187,3,5,1,36000000,360000,22,24000,3,3
2787,"Nirmal Teerth Plaza, Kanakia Park, Mira Road East, Mumbai",Ready to move,Semi Furnished,600,429.4812877,2,12,1,6500000,101949.9212,7,10830,1,1
8203,"ACME Complex, Prem Nagar, Goregaon West, Mumbai",Ready to move,Fully Furnished,1300,950,3,12,2,25500000,250000,7,19610,3,3
8340,"Kalpataru Crest, Industrial Area, Bhandup West, Mumbai",Ready to move,Semi Furnished,1250,1020,3,5,3,25600000,260000,36,20510,3,3
208,"HDIL Premier Exotica, Vidya Vihar West, Kurla West, Mumbai",Ready to move,Unfurnished,698,475,1,2,2,8900000,89000,13,12750,1,1
6894,"Aims Sea View, Panchamratna Park, Bhayandar East, Mumbai",Ready to move,Fully Furnished,1046,655,2,4,1,8840000,232.5682609,22,8450,2,2
7773,"Unknown , Khar West, Mumbai",Ready to move,Semi Furnished,1450,1242.925057,1,12,1,55000000,55000000,7,37930,3,3
2522,"Sanghvi Ecocity, MIDC, Mira Road East, Mumbai",Ready to move,Unfurnished,523,423,2,2,1,9000000,0,19,17210,2,2
1999,"Ravi Gaurav Excellency, Kashimira, Mira Road East, Mumbai",Ready to move,Semi Furnished,650,430,1,3,2,5400000,95558.14362,14,8310,1,1
3645,"Pruthvi Shakun, Chhatrapati Shivaji International Airport Area, Vile Parle East, Mumbai",Ready to move,Unfurnished,1400,1225,3,1,3,52500000,2135307.052,8,37500,4,4
107,"Srishti Pride Phase 1, Kokan Nagar, Bhandup West, Mumbai",Ready to move,Unfurnished,800,650,2,1,1,16000000,160000,25,20000,2,2
7627,"Versova, Andheri West, Mumbai",Ready to move,Fully Furnished,950,721.1124279,1.000956132,10,1,21000000,21000000,21,22110,3,2
2875,"Shree krishna sadan virar west, Wagholi, Nalasopara West, Mumbai",Ready to move,Fully Furnished,550,417.6162728,1,8,2,2400000,47999.44327,6.99994243,4360,1,1
4050,"Lodha New Cuffe Parade Lodha Enchante 41st To 45th Floor, Sion East, Sion, Mumbai",Ready to move,Semi Furnished,3312,2760,4,5,5,120000000,1200000,43,36230,5,5
4366,"KM Narmada Mohan Apartment, Naigaon East, Mumbai",Ready to move,Unfurnished,550,247,2,6,1,3250000,65000,14,5910,1,1
7039,"Shapoorji Pallonji Epsilon Astron Tower, Singh Agri Estate, Kandivali East, Mumbai",Ready to move,Unfurnished,916,763,2,1,1,21500000,225102.7547,37,23470,2,2
5389,"Azad Nagar, Colaba, Mumbai",Ready to move,Fully Furnished,600,500,1,20,1,25000000,6880853.789,6,41670,1,1
2712,"Aakash Nidhi, Queen's Park, Mira Road East, Mumbai",Ready to move,Unfurnished,580,423.2689325,1,12,1,6500000,144704.0533,7,11210,1,1
7993,"Rustomjee Summit, Rajendra Nagar, Borivali East, Mumbai",Ready to move,Unfurnished,1231,1131,3,1,1,40000000,0,36,32490,3,3
1552,"Lodha Miraroad Tower 1 And Tower 2, Hatkesh Udhog Nagar, Mira Road East, Mumbai",Ready to move,Semi Furnished,550,320,2,1,1,5388000,0.000851005,26,9800,1,1
9103,"Dimples La Bellezza, Kajupada, Borivali East, Mumbai",Ready to move,Unfurnished,935,650,2,9,1,14500000,290000,13,15510,2,2
443,"Platinum Corp Tower 1, D.N.Nagar, Andheri West, Mumbai",Ready to move,Semi Furnished,580,580,2,3,0,18000000,180222.2832,16,31030,2,2
234,"Pride Park Royale, Marol, Andheri East, Mumbai",Ready to move,Semi Furnished,1120,766,2,3,1,21500000,210000,17,19200,2,2
1763,"Keshav Apt, Samel Pada, Nalasopara West, Mumbai",Ready to move,Semi Furnished,570,392.703289,2,2,1,2600000,4136.318476,4,4560,1,1
7273,"Lodha New Cuffe Parade, Sion, Mumbai",Ready to move,Semi Furnished,1076,1076,2,5,1,36500000,360000,42,33920,3,3
4788,"Kanakia Sanskruti, Asha Nagar, Borivali East, Mumbai",Ready to move,Semi Furnished,850,650,2,22,0,14000000,140000,8,16470,2,2
3632,"HDIL Premier Exotica, Vidya Vihar West, Kurla West, Mumbai",Ready to move,Unfurnished,1800,1100,4,15,4,24000000,15314690.48,13,13330,4,4
8988,"Willingdon, Santacruz West, Mumbai",Ready to move,Semi Furnished,989,1058.902741,1,20,1,45000000,45000000,8,45500,2,2
7312,"Strawberry Sandstone, Gaurav City, Mira Road East, Mumbai",Ready to move,Fully Furnished,1450,910,3,7,2,16700000,130000,14,11520,3,3
854,"Chandak Nischay, Ambawadi, Dahisar East, Mumbai",Ready to move,Fully Furnished,720,500,2,1,1,16800000,0,23,23330,2,2
9050,"Technopark 2, Thakur Village, Kandivali East, Mumbai",Ready to move,Fully Furnished,1240,919,3,5,1,25000000,250000,8,20160,3,3
4527,"Shere e Punjab, Aghadi Nagar, Andheri East, Mumbai",Ready to move,Semi Furnished,900,700,2,15,1,16500000,15624278.7,7,18330,2,2
8861,"Mahada New Tower, Babrekar Nagar, Kandivali West, Mumbai",Ready to move,Unfurnished,435,305,2,8,1,5200000,52000,24,11950,1,1
2254,"Shree Ramdev Ritu Heights, Chandan Shanti, Mira Road East, Mumbai",Ready to move,Semi Furnished,756,560,2,1,1,12000000,0,12,15870,2,2
9540,"Banglow kalina, Vakola, Santacruz East, Mumbai",Ready to move,Semi Furnished,3500,1280.050881,5,10,3,30000000,30000000,20.45415742,8570,6,7
7330,"Kinjal La Gardenia, Gaurav City, Mira Road East, Mumbai",Ready to move,Semi Furnished,980,840,3,6,1,13500000,3579498.63,12,13780,3,3
5556,"Goregaon west flat, Tilak Nagar, Goregaon West, Mumbai",Ready to move,Fully Furnished,600,449.952244,1,5,1,14000000,14000000,22,23330,1,2
280,"Ajmera Treon, Bhakti Park, Wadala East, Mumbai",Ready to move,Semi Furnished,1395,994,1,4,1,30800000,310000,40,22080,2,2
5453,"Piramal Revanta, Mulund Colony, Mulund West, Mumbai",Ready to move,Semi Furnished,550,405.0150219,1,1,1,11500000,0,40,20910,1,2
4258,"Lokhandwala Spring Leaf, Lokhandwala Township, Kandivali East, Mumbai",Ready to move,Semi Furnished,1001,740,2,12,1,19500000,190000,14,19480,2,2
3967,"Adani Western Heights, Bhudargarh Colony, Andheri West, Mumbai",Ready to move,Unfurnished,1500,1150,3,5,2,49500000,500000,29,33000,3,3
3855,"Chhatrapati Shivaji International Airport Area, Vile Parle East, Mumbai",Ready to move,Fully Furnished,1800,1799.986086,1,10,2,62000000,62000000,8,34440,3,3
8254,"Tata New Haven Crest, Boisar, Mumbai, Maan, Boisar, Mumbai",Ready to move,Semi Furnished,1900,1700,1,5,2,11500000,190000,17.13840502,6050,4,4
8125,"Vaswani Sea Garden View, Vithaldas Nagar, Santacruz West, Mumbai",Ready to move,Semi Furnished,1100,1000,3,5,1,52500000,530000,9,47730,3,3
5058,"Vaikunthdham, Dahisar West, Mumbai",Ready to move,Fully Furnished,1200,780.1359964,1,30,2,22500000,22500000,3,18750,3,2
3486,"Call for name, Bandra West, Mumbai",Ready to move,Semi Furnished,3100,2727.642383,5,12,2,200000000,200000000,12,64520,4,5
1434,"Monalisa chs, Mhatre Wadi, Borivali West, Mumbai",Ready to move,Unfurnished,450,570.8520509,1,1,0,11200000,11200000,10,24890,1,2
6776,"Sai Rydam Blue Berry, Morya Nagar, Nalasopara West, Mumbai",Ready to move,Semi Furnished,880,672,1,6,2,5100000,100000,7,5790,2,2
5666,"DB Ozone, Chandan Shanti, Mira Road East, Mumbai",Ready to move,Unfurnished,585,419,2,3,0,5300000,59999,19,9060,1,1
8050,"Wadhawa The Nest, SV Patel Nagar, Andheri West, Mumbai",Ready to move,Unfurnished,2000,1309.743237,4,2,3,60000000,60000000,13,30000,3,3
6720,"Anand Park, Dahisar West, Mumbai",Ready to move,Unfurnished,750,700,2,15,0,15000000,160000,7,20000,2,2
3103,"Uma Apartment MULUND , Mulund East, Mumbai",Ready to move,Semi Furnished,700,687.4747934,1,6,1,11300000,11300000,15,16140,1,2
5966,"Blue Tulip, Shravan Nagar, Kandivali West, Mumbai",Ready to move,Semi Furnished,658,550,2,8,0,14000000,140000,7,21280,2,2
2065,"Hiranandani Garden Eldora, Sainath Nagar, Powai, Mumbai",Ready to move,Unfurnished,1450,1200,3,10,1,45000000,450000,36,31030,3,3
3101,"Lakshmiben Chedda Nagar, Nalasopara West, Mumbai",Ready to move,Semi Furnished,520,400,1,10,2,3000000,59079.88564,4,5770,1,1
7220,"Swastik Pushkar Accord, Lokhandwala Township, Kandivali East, Mumbai",Ready to move,Semi Furnished,850,650,2,20,1,12500000,130000,9,14710,2,2
3564,"Versova, Andheri West, Mumbai",Ready to move,Semi Furnished,3000,2100,5,20,3,100000000,1000000,11,33330,5,5
7460,"Bombay ICC, Spring Mill Complex, Wadala, Mumbai",Ready to move,Unfurnished,2400,1600,4,1,2,70000000,0,63,29170,3,3
5352,"Nav Indraprastha CHS, Mulund East, Mumbai",Ready to move,Semi Furnished,630,450,1,15,0,11500000,110000,14,18250,1,1
4537,"Kukreja Kukreja Complex, Govind Nagar, Bhandup West, Mumbai",Ready to move,Unfurnished,634,484,1,20,1,10000000,100000,7,15770,1,1
4981,"Kabra Paradise, Lokhandwala Complex, Andheri West, Mumbai",Ready to move,Unfurnished,825,725,2,7,1,23000000,230000,17,27880,2,2
562,"Sabari Hillgrange, Nagesh Patilwadi, Chembur, Mumbai",Ready to move,Semi Furnished,900,760,2,4,1,26500000,260000,15,29440,2,2
3854,"Mother Dairy Road, Nehru Nagar, Kurla East, Mumbai",Ready to move,Semi Furnished,725,513.9998849,1,1,1,12000000,12000000,18,16550,1,2
9301,"atlas apartment, Malabar Hill, Mumbai",Ready to move,Fully Furnished,2400,2727.641993,4,10,3,200000000,200000000,13,83330,4,4
349,"Marol Village, Andheri East, Mumbai",Ready to move,Semi Furnished,700,684.2951476,1,1,1,19500000,19500000,11,27860,2,2
6510,"om baba vihar, Shiv Shakti Nagar, Kurla East, Mumbai",Ready to move,Unfurnished,850,602.7833082,1,8,1,12500000,12500000,12,14710,2,2
955,"Parinee 11 West, MHADA Colony, Juhu, Mumbai",Ready to move,Unfurnished,1443,1343,4,1,1,73000000,0,13,50590,4,4
6820,"AV Sundaram Plaza, Morya Nagar, Nalasopara West, Mumbai",Ready to move,Semi Furnished,1000,680,1,7,1,4500000,80108.56926,7,4500,2,2
4496,"Sugee Atharva, Century Bazaar, Prabhadevi, Mumbai",Ready to move,Unfurnished,550,390,2,1,2,19500000,190000,23,35450,1,1
4075,"K Raheja Vistas, Chandivali, Powai, Mumbai",Ready to move,Semi Furnished,850,675,2,10,1,21000000,210000,15,24700,2,2
3986,"Jyoti Harmony, Global City, Virar West, Mumbai",Ready to move,Semi Furnished,815,485,2,7,1,3200000,41988.70638,7,3930,1,1
6867,"Wadhwa Atmosphere O2, Mulund West, Mumbai",Ready to move,Semi Furnished,990,663,2,5,1,19500000,190000,47,19700,2,2
9461,"Kinjal Villa, Parel, Mumbai",Ready to move,Fully Furnished,480,400,2,15,0,15300000,0,24,31880,1,1
4529,"Tilak Nagar Sukh Sagar Chs ltd, Tilak Nagar, Chembur, Mumbai",Ready to move,Semi Furnished,580,473.5241338,1,17,0,11000000,11000000,14,18960,1,1
9080,"On Request , MHADA Colony, Juhu, Mumbai",Ready to move,Semi Furnished,810,1056.258532,1,15,2,38500000,38500000,8,47530,2,2
1012,"Aria Juhu, Airport Area, Juhu, Mumbai",Ready to move,Unfurnished,2450,1841.156482,1,1,2,81000000,81000000,12,33060,4,5
6462,"Abhishek Shraddhanand  Road, Chhatrapati Shivaji International Airport Area, Vile Parle East, Mumbai",Ready to move,Unfurnished,670,528.7933472,1,22,1,22500000,22500000,5,33580,2,2
8979,"Hubtown Ackruti Orchid Park, Safed Pul, Sakinaka, Mumbai",Ready to move,Semi Furnished,1200,850,2,16,0,19500000,190000,11,16250,3,3
7727,"Pattathu Pearl Heritage, Netaji Subhash Nagar, Vile Parle East, Mumbai",Ready to move,Unfurnished,838,838,2,1,1,39000000,390000,7,46540,3,3
2814,"JSB Nakshatra Primus, Naigaon East, Mumbai",Ready to move,Unfurnished,530,379.5150795,2,5,1,2900000,55999,16,5470,1,1
9247,"IC Colony, I C Colony, Borivali West, Mumbai",Ready to move,Semi Furnished,500,348.6382233,1,15,0,12000000,12000000,18,24000,1,1
9324,"Peninsula Ashok Gardens, Krishna Nagar, Parel, Mumbai",Ready to move,Unfurnished,1500,1300,3,5,3,70000000,700000,40,46670,3,3
2551,"DB Ozone, Chandan Shanti, Mira Road East, Mumbai",Ready to move,Unfurnished,882,627,2,3,1,7600000,80000,19,8620,2,2
2201,"Triumph Siddhivinayak, Food Corporation Of India Warehouse, Borivali East, Mumbai",Ready to move,Unfurnished,800,634,2,1,1,17100000,7454234.856,22,21380,2,2
364,"Runwal Bliss, Kanjurmarg East, Mumbai",Ready to move,Unfurnished,1500,1085,2,1,1,33000000,330000,50,22000,3,3
8902,"Lok Everest, Ashok Nagar, Mulund West, Mumbai",Ready to move,Unfurnished,1190,800,2,15,1,17000000,0,16,14290,2,2
6762,"Hanuman Chowk, Mulund East, Mumbai",Ready to move,Unfurnished,875,575,2,8,1,14500000,140000,7,16570,2,2
2281,"Prabhadevi, Mumbai",Ready to move,Unfurnished,1025,1047.80657,1,2,1,37500000,37500000,22,36590,2,2
1914,"A Surti Universal Cubical, Prabhat Nagar, Jogeshwari West, Mumbai",Ready to move,Unfurnished,750,626.6905686,1,2,1,12500000,130000,19,16670,1,2
4383,"Juhu Tara Road, Tagore Road, Santacruz West, Mumbai",Ready to move,Semi Furnished,6200,5844.55976,1,10,4,450000000,450000000,10,72580,4,4
7459,"L And T Emerald Isle, Chandivali, Powai, Mumbai",Ready to move,Unfurnished,1490,1150,3,5,2,42000000,420000,24,28190,3,3
3995,"Hill Park Tower, Shastri Nagar, Jogeshwari West, Mumbai",Ready to move,Unfurnished,1400,1190,4,7,1,33000000,340825.9546,21,23570,3,3
2256,"Kalina, Santacruz East, Mumbai",Ready to move,Fully Furnished,1600,929.8254213,3,2,1,27000000,27000000,9,16880,3,3
6696,"JK IRIS, Chandan Shanti, Mira Road East, Mumbai",Ready to move,Fully Furnished,980,590,2,10,1,9500000,100000,12,9690,2,2
2926,"Ekta Parksville Phase II, Global City, Virar West, Mumbai",Ready to move,Unfurnished,650,390,2,5,0,3000000,371.6699752,15,4620,1,1
7371,"Manisha Garden, Deendayal Nagar, Mulund East, Mumbai",Ready to move,Semi Furnished,1250,900,2,15,2,32000000,0,26,25600,3,3
9114,"Oberoi Sky City Tower E, Magathane, Borivali East, Mumbai",Ready to move,Unfurnished,1380,1073,3,1,2,41300000,410000,62,29930,3,3
3093,"KARNA CHS LTD, Vaishali Nagar, Dahisar East, Mumbai",Ready to move,Unfurnished,503,390.1510003,1,20,1,8200000,53557.19736,7,16300,1,2
3397,"Siddi Vinayak Horizon tower, Prabhadevi, Mumbai",Ready to move,Fully Furnished,3000,1400.055172,1,10,3,100000000,100000000,24,33330,4,5
5367,"Atul Blue Horizon, Sunder Nagar, Malad West, Mumbai",Ready to move,Unfurnished,650,450,1,16,1,11800000,120000,20,18150,1,1
792,"Lodha Trump Tower, BDD Chawls Worli, Worli, Mumbai",Ready to move,Semi Furnished,2100,1627.391522,1,2,2,85000000,85000000,75,40480,3,3
9399,"Palatal Heights , IIT Area, Powai, Mumbai",Ready to move,Semi Furnished,978,688.7254859,1,15,1,18000000,18000000,14,18400,2,2
8858,"K Raheja Heights, Sankalp Colony, Malad East, Mumbai",Ready to move,Semi Furnished,980,730,2,5,2,24000000,240000,20,24490,2,2
4097,"Kalpataru Woodsville Chandivali, Sainath Nagar, Powai, Mumbai",Ready to move,Unfurnished,1000,864.4675663,1,1,1,27000000,27000000,18,27000,2,2
3177,"sector 3 evershine city, Vasai East Salt Plant, Vasai East, Mumbai",Ready to move,Unfurnished,550,377.9375411,1,15,1,3100000,33169.389,4,5640,1,2
1603,"Jp Esquire, Bhayandar East, Mumbai",Ready to move,Semi Furnished,695,450,2,1,1,6500000,0,20,9350,1,1
7263,"Parsi Colony, Dadar East, Mumbai",Ready to move,Semi Furnished,900,1027.882066,2,15,1,34000000,34000000,11,37780,3,3
3279,"K Raheja Maple Leaf, Panchkutir Ganesh Nagar, Powai, Mumbai",Ready to move,Semi Furnished,2500,1746,3,9,2,48000000,480000,20,19200,4,4
8356,"Kalpataru Kshitij, Simla Nagar, Malabar Hill, Mumbai",Ready to move,Fully Furnished,1725,1650,3,7,4,120000000,112049289,30,69560,3,3
991,"Lodha Marquise, Upper Worli, Worli, Mumbai",Ready to move,Unfurnished,2200,1526,3,3,3,73500000,730000,70,33410,4,4
7174,"KALPATARU CREST, Sarvodaya Nagar, Bhandup West, Mumbai",Ready to move,Semi Furnished,900,795.9660191,1,5,1,20500000,20500000,38,22780,2,2
6746,"Gurukrupa Marina Enclave, Kharodi Village, Malad West, Mumbai",Ready to move,Unfurnished,1020,618,2,5,1,15200000,150000,23,14900,2,2
8272,"Devidayal road, Siddharth Nagar, Mulund West, Mumbai",Ready to move,Fully Furnished,2200,1400.986208,2,5,3,45000000,45000000,15,20450,4,4
7301,"Satra Park, Borivali West, Mumbai",Ready to move,Fully Furnished,1150,1150,3,7,2,45000000,450000,18,39130,3,3
528,"D.N.Nagar, Andheri West, Mumbai",Ready to move,Unfurnished,720,772.2411471,1,3,1,26500000,26500000,17,36800,2,2
8322,"Gulmohar Road, Suvarna Nagar, Vile Parle West, Mumbai",Ready to move,Semi Furnished,2000,1602.322239,1,8,0,85000000,85000000,8,42500,3,3
2734,"Poonam Palash, Morya Nagar, Nalasopara West, Mumbai",Ready to move,Semi Furnished,615,418,1,10,1,4000000,76922.96091,7,6500,1,1
8499,"Bharat Juhu Vikrant Acropolis, Suvarna Nagar, Juhu, Mumbai",Ready to move,Semi Furnished,1900,1222,3,1,1,73500000,730000,18,38680,3,3
7842,"Rishabh Platina, Dhuru Wadi, Lower Parel, Mumbai",Ready to move,Semi Furnished,1400,1584.194242,1,1,1,67500000,67500000,20,48210,3,3
8554,"Unique Elite, Sen Nagar, Santacruz East, Mumbai",Ready to move,Semi Furnished,1440,1105.005409,1,3,1,39000000,39000000,10,27080,3,3
5169,"Gokul Garden VWX, Kandivali East, Mumbai",Ready to move,Fully Furnished,850,588,2,16,1,14500000,140000,6,17060,2,2
9354,"I C Colony, Borivali West, Mumbai",Ready to move,Semi Furnished,785,645.5129061,1,5,1,15000000,15000000,20,19110,2,2
2533,"Nicon Infinity, Vasai East Salt Plant, Vasai East, Mumbai",Ready to move,Unfurnished,1070,637,2,3,1,6800000,140000,14,6360,2,2
1747,"Nine Sea Grapes, Morya Nagar, Nalasopara West, Mumbai",Ready to move,Semi Furnished,570,400,1,4,2,2580000,0,7,4530,1,1
2501,"Sigma Emerald, Sen Nagar, Santacruz East, Mumbai",Ready to move,Semi Furnished,1200,720,2,3,1,31500000,310000,15,26250,2,2
2579,"Deonar, Deonar, Govandi, Mumbai",Ready to move,Unfurnished,810,766.7202664,1,1,1,26500000,26500000,22,32720,2,2
8374,"Sen Nagar, Santacruz East, Mumbai",Ready to move,Semi Furnished,1125,926,3,8,1,35000000,350000,10,31110,3,3
2590,"Godrej Tranquil, Hanuman Nagar, Kandivali East, Mumbai",Ready to move,Unfurnished,1010,718,2,2,1,19000000,190000,21,18810,2,2
5999," Jainam Elysium, Anand Nagar, Bhandup West, Mumbai",Ready to move,Semi Furnished,1020,850,2,3,1,20000000,200000,23,19610,2,2
6929,"Suvidha Jewel, LIC Housing Colony, Mulund East, Mumbai",Ready to move,Semi Furnished,750,670,2,8,1,17000000,170000,22,22670,2,2
4429,"Back Road Lokhandwala Yamuna nagar, SV Patel Nagar, Andheri West, Mumbai",Ready to move,Semi Furnished,1400,1075.495102,1,15,1,31500000,31500000,7,22500,3,3
7701,"Hubtown Ackruti Orchid Park, Safed Pul, Sakinaka, Mumbai",Ready to move,Semi Furnished,1150,850,2,16,0,20000000,200000,11,17390,3,3
7463,"Lodha Aqua, Pandurang Wadi, Mira Road East, Mumbai",Ready to move,Semi Furnished,1350,1030,3,10,1,19500000,190000,16,14440,3,3
1125,"Sheth Sheth Clarion, Asha Nagar, Borivali East, Mumbai",Ready to move,Semi Furnished,650,418,2,3,1,11800000,120000,21,18150,1,1
9344,"Garodia Palace, Pestom Sagar Colony, Ghatkopar East, Mumbai",Ready to move,Unfurnished,1440,1200,3,1,2,38000000,380000,12,26390,4,4
